num_cores,num_threads,schedule,seed,program,wc_time,area
24,1,"UNDEFINED",12345,serial,49.258156,1.506648
24,1,"UNDEFINED",12345,serial,49.256702,1.506648
24,1,"UNDEFINED",12345,serial,49.256996,1.506648
24,1,"UNDEFINED",12345,serial-avx,17.759590,1.506656
24,1,"UNDEFINED",12345,serial-avx,17.759251,1.506656
24,1,"UNDEFINED",12345,serial-avx,17.758848,1.506656
